date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:53:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:19%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/lgmd2i-r9/)
02:53:21	86677/86677	---MCZ	200	added ('OK')	text/css	etag:W/%226740f475-15295%22	https://bridgebio.com/wp-content/themes/bridgebio/style.css?ver=1734514740	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/stylec89c.css	(from https://bridgebio.com/news/7135-2/)
02:53:21	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/7135-2/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/7135-2/feed/index.html	(from https://bridgebio.com/news/7135-2/)
02:53:21	53379/53379	---MCZ	200	added ('OK')	text/css	etag:W/%226740f476-d083%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css.css?ver=1734514740	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-cssc89c.css	(from https://bridgebio.com/news/7135-2/)
02:53:21	5403/5403	---MCZ	200	added ('OK')	text/css	etag:W/%2266b4e50c-151b%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrust.css?ver=1734514740	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrustc89c.css	(from https://bridgebio.com/news/7135-2/)
02:53:22	12374/12374	---MCZ	200	added ('OK')	application/javascript	etag:W/%226740f475-3056%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/scripts.js?ver=1734514740	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/scriptsc89c.js	(from https://bridgebio.com/news/7135-2/)
02:53:22	0/0	---M--	200	added ('OK')	application/javascript	etag:%2266e85bb6-0%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/modal.js?ver=1734514740	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/modalc89c.js	(from https://bridgebio.com/news/7135-2/)
02:53:22	20586/20586	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:22%20GMT	https://bridgebio.com/wp-json/wp/v2/posts/7135	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/wp/v2/posts/7135.json	(from https://bridgebio.com/news/7135-2/)
02:53:23	2890/2890	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:23%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2F7135-2%2F	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed7b30.json	(from https://bridgebio.com/news/7135-2/)
02:53:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:23%20GMT	https://bridgebio.com/?p=7135	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/index63e1.html	(from https://bridgebio.com/news/7135-2/)
02:53:23	0/-1	---M--	301	error ('')			https://bridgebio.com/pipeline	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/pipeline.24a.delayed	(from https://bridgebio.com/news/7135-2/)
02:53:23	3081/3081	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202024%2010:53:23%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2F7135-2%2F&format=xml	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embedaabc	(from https://bridgebio.com/news/7135-2/)
02:53:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:23%20GMT	https://bridgebio.com/about-us	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/about-us	(from https://bridgebio.com/news/7135-2/)
02:53:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:24%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/news/7135-2/)
02:53:24	28715/28715	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:24%20GMT	https://bridgebio.com/wp-json/wp/v2/posts/7123	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/wp/v2/posts/7123.json	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:25	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabiliz/feed/index.html	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:25	3415/3415	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:25%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fattruby-acoramidis-a-near-complete-ttr-stabilizer-%25e2%2589%25a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients%2F	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embedf5b1.json	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:25%20GMT	https://bridgebio.com/?p=7123	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/indexedb8.html	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:25	0/-1	---M--	301	error ('')			https://bridgebio.com/pipeline	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/pipeline.250.delayed	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:25	3618/3618	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202024%2010:53:25%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fattruby-acoramidis-a-near-complete-ttr-stabilizer-%25e2%2589%25a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients%2F&format=xml	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embedcca7	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:26%20GMT	https://bridgebio.com/about-us	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/about-us	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:26%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/news/attruby-acoramidis-a-near-complete-ttr-stabilizer-%e2%89%a590-approved-by-fda-to-reduce-cardiovascular-death-and-cardiovascular-related-hospitalization-in-attr-cm-patients/)
02:53:26	86677/86677	---MCZ	200	added ('OK')	text/css	etag:W/%226740f475-15295%22	https://bridgebio.com/wp-content/themes/bridgebio/style.css?ver=1734517620	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/style8366.css	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:27	53379/53379	---MCZ	200	added ('OK')	text/css	etag:W/%226740f476-d083%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css.css?ver=1734517620	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css8366.css	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:27	5403/5403	---MCZ	200	added ('OK')	text/css	etag:W/%2266b4e50c-151b%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrust.css?ver=1734517620	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrust8366.css	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:27	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-n/feed/index.html	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:27	12374/12374	---MCZ	200	added ('OK')	application/javascript	etag:W/%226740f475-3056%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/scripts.js?ver=1734517620	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/scripts8366.js	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:27	0/0	---M--	200	added ('OK')	application/javascript	etag:%2266e85bb6-0%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/modal.js?ver=1734517620	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/modal8366.js	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:28	27044/27044	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:28%20GMT	https://bridgebio.com/wp-json/wp/v2/posts/7121	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/wp/v2/posts/7121.json	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:28	3341/3341	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:28%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia%2F	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embede57e.json	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:28%20GMT	https://bridgebio.com/?p=7121	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/indexff2f.html	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:29	0/-1	---M--	301	error ('')			https://bridgebio.com/pipeline	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/pipeline.25b.delayed	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:29	3531/3531	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202024%2010:53:29%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia%2F&format=xml	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed990a	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:29%20GMT	https://bridgebio.com/about-us	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/about-us	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:29%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/news/bridgebio-pharma-announces-publication-in-the-new-england-journal-of-medicine-of-phase-2-propel-2-study-of-infigratinib-for-children-living-with-achondroplasia/)
02:53:30	86677/86677	---MCZ	200	added ('OK')	text/css	etag:W/%226740f475-15295%22	https://bridgebio.com/wp-content/themes/bridgebio/style.css?ver=1734511140	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/style73fa.css	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:30	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/feed/index.html	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:30	53379/53379	---MCZ	200	added ('OK')	text/css	etag:W/%226740f476-d083%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css.css?ver=1734511140	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css73fa.css	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:30	5403/5403	---MCZ	200	added ('OK')	text/css	etag:W/%2266b4e50c-151b%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrust.css?ver=1734511140	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/onetrust73fa.css	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:31	12374/12374	---MCZ	200	added ('OK')	application/javascript	etag:W/%226740f475-3056%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/scripts.js?ver=1734511140	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/scripts73fa.js	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:31	0/0	---M--	200	added ('OK')	application/javascript	etag:%2266e85bb6-0%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/js/modal.js?ver=1734511140	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/js/modal73fa.js	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:31	24810/24810	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:31%20GMT	https://bridgebio.com/wp-json/wp/v2/posts/6842	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/wp/v2/posts/6842.json	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:32	3304/3304	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:32%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024%2F	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed0f49.json	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:32%20GMT	https://bridgebio.com/?p=6842	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/index5403.html	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:32	0/-1	---M--	301	error ('')			https://bridgebio.com/pipeline	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/pipeline.266.delayed	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:32	3494/3494	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202024%2010:53:32%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024%2F&format=xml	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed3336	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:33%20GMT	https://bridgebio.com/about-us	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/about-us	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:33%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/news/bridgebio-shares-positive-data-from-high-dose-cohort-of-phase-1-2-canaspire-study-of-gene-therapy-bbp-812-for-canavan-disease-at-esgct-2024/)
02:53:34	18649/18649	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:34%20GMT	https://bridgebio.com/wp-json/wp/v2/posts/6826	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/wp/v2/posts/6826.json	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:34	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-m/feed/index.html	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:34	3517/3517	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202024%2010:53:34%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions%2F	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed8fa7.json	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:34%20GMT	https://bridgebio.com/?p=6826	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/index038e.html	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:35	0/-1	---M--	301	error ('')			https://bridgebio.com/pipeline	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/pipeline.26c.delayed	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:35	3715/3715	---MCZ	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202024%2010:53:35%20GMT	https://bridgebio.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbridgebio.com%2Fnews%2Fbridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions%2F&format=xml	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-json/oembed/1.0/embed74b9	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:35%20GMT	https://bridgebio.com/about-us	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/about-us	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202024%2010:53:35%20GMT	https://bridgebio.com/careers	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/careers	(from https://bridgebio.com/news/bridgebio-to-present-outcomes-data-through-42-months-from-the-open-label-extension-of-attribute-cm-the-phase-3-study-of-acoramidis-for-treatment-of-attr-cm-at-2024-aha-scientific-sessions/)
02:53:36	86677/86677	---MCZ	200	added ('OK')	text/css	etag:W/%226740f475-15295%22	https://bridgebio.com/wp-content/themes/bridgebio/style.css?ver=1734515100	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/styleb756.css	(from https://bridgebio.com/news/bridgebio-completes-enrollment-of-fortify-phase-3-registrational-study-of-bbp-418-in-limb-girdle-muscular-dystrophy-type-2i-r9-lgmd2i-r9/)
02:53:36	33382/33382	---MCZ	404	error ('Not%20Found')	application/rss+xml	etag:W/%22b355423258f4dcd7be4e353e432cbe53%22	https://bridgebio.com/news/bridgebio-completes-enrollment-of-fortify-phase-3-registrational-study-of-bbp-418-in-limb-girdle-muscular-dystrophy-type-2i-r9-lgmd2i-r9/feed/	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/news/bridgebio-completes-enrollment-of-fortify-phase-3-registrational-study-of-bbp-418-in-limb-girdle-muscular-dystrophy-type-2i-r9-lgmd2i-r9/feed/index.html	(from https://bridgebio.com/news/bridgebio-completes-enrollment-of-fortify-phase-3-registrational-study-of-bbp-418-in-limb-girdle-muscular-dystrophy-type-2i-r9-lgmd2i-r9/)
02:53:36	53379/53379	---MCZ	200	added ('OK')	text/css	etag:W/%226740f476-d083%22	https://bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-css.css?ver=1734515100	C:/Users/HP/Documents/programming/clones/bridge-original/bridgebio.com/wp-content/themes/bridgebio/assets/css/secondary-cssb756.css	(from https://bridgebio.com/news/bridgebio-completes-enrollment-of-fortify-phase-3-registrational-study-of-bbp-418-in-limb-girdle-muscular-dystrophy-type-2i-r9-lgmd2i-r9/)
